text,x,y,w,h,filename,line_num
"221,220",1091,1545,96,29,039.jpg,27
บาท,1252,1549,54,22,039.jpg,27
ส่วนใหญ่เป็นค่าวัสดุสํานักงาน ค่าวัสดุยานพาหนะ ค่าวัสดุอุปกรณ์คอมพิวเตอร์ ฯลฯ,215,1584,772,41,039.jpg,28
3. งบลงทุน,154,1684,121,33,039.jpg,29
"1,760,000",1074,1684,113,29,039.jpg,29
บาท,1252,1687,54,22,039.jpg,29
osนและสิงก่อสร้าง6 daaun ทดาครุภักค่,154,1718,310,44,039.jpg,30
"1,760,000",1074,1728,113,29,039.jpg,30
บาท,1252,1732,54,22,039.jpg,30
,154,1768,115,39,039.jpg,31
"1,760,000",1074,1773,113,29,039.jpg,31
บาท,1252,1777,54,22,039.jpg,31
05124-1,272,1818,93,25,039.jpg,32
ซ่      2           1    a      falเคร่องสูบนาแบบหอ ยโข่ง เครื่องยนต์ดีเซล,406,1806,393,46,039.jpg,32
"สูบน่าได้ 8,000 ลิตรต่อนาที 2 เครื่อง",405,1853,350,46,039.jpg,33
"1,760,000",1247,1867,109,28,039.jpg,33
บาท,1398,1870,51,22,039.jpg,33
401,776,107,48,25,040.jpg,0
งานอนุญาตก่อสร้าง ควบคุมอาคารและผังเมือง,154,289,457,39,040.jpg,1
"3,084,150",1239,294,116,30,040.jpg,1
บาท,1396,298,55,22,040.jpg,1
1.งบบุคลากร,156,342,144,33,040.jpg,2
"3,084,150",1072,341,115,30,040.jpg,2
บาท,1252,345,54,22,040.jpg,2
1.1 เงินเดือน,164,381,133,31,040.jpg,3
"2,176,080",1072,386,115,29,040.jpg,3
บาท,1252,390,54,22,040.jpg,3
01101-1,279,431,93,25,040.jpg,4
อัตราเดิม 5 อัตรา,413,426,172,30,040.jpg,4
"2,014,860",1245,433,111,28,040.jpg,4
บาท,1398,436,51,22,040.jpg,4
01102-1,279,478,93,25,040.jpg,5
เงินเลือนขันสําหรับข้าราชการ,414,466,282,38,040.jpg,5
"120,900",1265,480,91,28,040.jpg,5
บาท,1398,483,51,22,040.jpg,5
01106-1,279,525,93,25,040.jpg,6
เงินประจําตําแหน่ง,414,520,182,31,040.jpg,6
"20,160",1276,527,80,28,040.jpg,6
บาท,1398,530,51,22,040.jpg,6
01107-1,279,571,93,25,040.jpg,7
เงินค่าตอบแทนรายเดือนของข้าราชการ,414,566,373,32,040.jpg,7
"20,160",1276,574,80,28,040.jpg,7
บาท,1398,577,51,22,040.jpg,7
1.2 ค่าจ้างประจํา,156,609,200,36,040.jpg,8
"678,270",1091,618,96,29,040.jpg,8
บาท,1252,623,54,22,040.jpg,8
01201-1,272,664,93,25,040.jpg,9
อัตราเดิม 3 อัตรา,405,659,173,31,040.jpg,9
"630,780",1263,666,93,28,040.jpg,9
บาท,1398,669,51,22,040.jpg,9
01202-1,272,711,93,25,040.jpg,10
เงินเพิ่มค่าจ้างประจํา,406,700,201,37,040.jpg,10
"37,980",1276,713,80,28,040.jpg,10
บาท,1398,716,51,22,040.jpg,10
01205-1,272,757,93,25,040.jpg,11
เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา,406,747,429,45,040.jpg,11
"2,310",1288,760,68,28,040.jpg,11
บาท,1398,763,51,22,040.jpg,11
01206-1,272,804,93,25,040.jpg,12
เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา,406,799,396,40,040.jpg,12
"7,200",1288,807,68,28,040.jpg,12
บาท,1398,810,51,22,040.jpg,12
1.3 ค่าจ้างชัวคราว|,156,841,214,36,040.jpg,13
"215,970",1091,851,96,29,040.jpg,13
บาท,1252,855,54,22,040.jpg,13
02101-1,272,896,93,25,040.jpg,14
ค่าจ้างชั่วคราว 1 อัตรา,405,886,221,37,040.jpg,14
"161,520",1265,899,91,28,040.jpg,14
บาท,1398,902,51,22,040.jpg,14
02102-1,272,943,93,25,040.jpg,15
เงินเพิมการครองชีพชั่วคราว,406,933,267,37,040.jpg,15
"18,450",1278,946,78,28,040.jpg,15
บาท,1398,949,51,22,040.jpg,15
02103-1,272,990,93,26,040.jpg,16
เงินช่วยเหลือค่าครองชีพชั่วคราว,406,980,306,37,040.jpg,16
"36,000",1276,992,80,28,040.jpg,16
บาท,1398,995,51,22,040.jpg,16
1.4 ค่าตอบแทน ใช้สอยและวัสดุ,156,1027,342,44,040.jpg,17
"13,830",1106,1037,81,29,040.jpg,17
บาท,1252,1041,54,22,040.jpg,17
032171,272,1082,93,26,040.jpg,18
เงินสมทบกองทุนประกันสังคม,406,1078,287,39,040.jpg,18
"10,800",1278,1085,78,28,040.jpg,18
บาท,1398,1088,51,22,040.jpg,18
03128-1,272,1129,93,26,040.jpg,19
เงินตอบแทนพิเศษของลูกจ้างประจํา,406,1124,343,40,040.jpg,19
"3,030",1288,1131,68,28,040.jpg,19
บาท,1398,1134,51,22,040.jpg,19
402,776,107,50,25,041.jpg,0
งานบํารุงรักษาซ่อมแซม,154,289,239,39,041.jpg,1
"10,119,230",1228,295,127,29,041.jpg,1
บาท,1396,298,55,22,041.jpg,1
1.งบบุคลากร,156,342,144,33,041.jpg,2
"4,131,000",1072,341,115,30,041.jpg,2
บาท,1252,345,54,22,041.jpg,2
1.1 เงินเดือน,156,381,133,31,041.jpg,3
"2,901,440",1072,385,115,30,041.jpg,3
บาท,1252,390,54,22,041.jpg,3
01101-1,272,431,93,25,041.jpg,4
อัตราเดิม 9 อัตรา,405,426,173,31,041.jpg,4
"2,686,480",1245,433,111,28,041.jpg,4
บาท,1398,436,51,22,041.jpg,4
01102-1,272,478,93,25,041.jpg,5
เงินเลือนขันสําหรับข้าราชการ,406,466,283,38,041.jpg,5
"161,200",1265,480,91,28,041.jpg,5
บาท,1398,483,51,22,041.jpg,5
01106-1,272,525,93,25,041.jpg,6
เงินประจําตําแหน่ง,406,520,183,31,041.jpg,6
"26,880",1276,527,80,28,041.jpg,6
บาท,1398,530,51,22,041.jpg,6
01107-1,272,571,93,25,041.jpg,7
เงินค่าตอบแทนรายเดือนของข้าราชการ,406,566,373,32,041.jpg,7
"26,880",1276,574,80,28,041.jpg,7
บาท,1398,577,51,22,041.jpg,7
1.2 ค่าจ้างประจํา,156,609,200,36,041.jpg,8
"904,360",1091,617,96,30,041.jpg,8
บาท,1252,623,54,22,041.jpg,8
01201-1,272,664,93,25,041.jpg,9
อัตราเดิม 5 อัตรา,405,659,173,30,041.jpg,9
"841,040",1263,666,93,28,041.jpg,9
บาท,1398,669,51,22,041.jpg,9
01202-1,272,711,93,25,041.jpg,10
เงินเพิ่มค่าจ้างประจํา,406,700,201,37,041.jpg,10
"50,640",1276,713,80,28,041.jpg,10
บาท,1398,716,51,22,041.jpg,10
01205-1,272,757,93,25,041.jpg,11
เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา,406,747,429,45,041.jpg,11
"3,080",1288,760,68,28,041.jpg,11
บาท,1398,763,51,22,041.jpg,11
01206-1,272,804,93,25,041.jpg,12
เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา,406,799,396,40,041.jpg,12
"9,600",1288,807,68,28,041.jpg,12
บาท,1398,810,51,22,041.jpg,12
1.3 ค่าจ้างชัวคราว|,156,841,214,36,041.jpg,13
"287,960",1091,851,96,29,041.jpg,13
บาท,1252,855,54,22,041.jpg,13
02101-1,272,896,93,25,041.jpg,14
ค่าจ้างชั่วคราว 2 อัตรา,405,886,221,37,041.jpg,14
"215,360",1263,899,93,28,041.jpg,14
บาท,1398,902,51,22,041.jpg,14
02102-1,272,943,93,25,041.jpg,15
เงินเพิมการครองชีพชั่วคราว,406,933,267,37,041.jpg,15
"24,600",1276,946,80,28,041.jpg,15
บาท,1398,949,51,22,041.jpg,15
02103-1,272,990,93,26,041.jpg,16
เงินช่วยเหลือค่าครองชีพชั่วคราว,406,980,306,37,041.jpg,16
"48,000",1276,992,80,28,041.jpg,16
บาท,1398,995,51,22,041.jpg,16
1.4 ค่าตอบแทน ใช้สอยและวัสดุ,156,1027,342,44,041.jpg,17
"37,240",1104,1036,83,30,041.jpg,17
บาท,1252,1041,54,22,041.jpg,17
032171,272,1082,93,26,041.jpg,18
เงินสมทบกองทุนประกันสังคม,406,1078,287,39,041.jpg,18
"14,400",1278,1085,78,28,041.jpg,18
บาท,1398,1088,51,22,041.jpg,18
03611-1,272,1129,93,26,041.jpg,19
ค่าเครื่องแต่งกาย,405,1119,169,37,041.jpg,19
"18,800",1278,1131,78,28,041.jpg,19
บาท,1398,1134,51,22,041.jpg,19
03128-1,272,1176,93,26,041.jpg,20
เงินตอบแทนพิเศษของลูกจ้างประจํา,406,1170,343,40,041.jpg,20
"4,040",1288,1178,68,28,041.jpg,20
บาท,1398,1181,51,22,041.jpg,20
2. งบดําเนินงาน,154,1268,166,30,041.jpg,21
"3,026,230",1072,1273,115,29,041.jpg,21
บาท,1252,1276,54,22,041.jpg,21
ค่าตอบแทน ใช้สอยและวัสดุ,154,1313,280,39,041.jpg,22
"3,026,230",1072,1318,115,29,041.jpg,22
บาท,1252,1322,54,22,041.jpg,22
2.1 ค่าตอบแทน,154,1361,166,29,041.jpg,23
"398,550",1091,1364,96,29,041.jpg,23
บาท,1252,1368,54,22,041.jpg,23
ค่าอาหารทําการนอกเวลา,215,1404,246,30,041.jpg,24
2.2 ค่าใช้สอย,154,1449,142,31,041.jpg,25
"1,362,000",1074,1454,113,29,041.jpg,25
บาท,1252,1458,54,22,041.jpg,25
ค่าซ่อมแซมยานพาหนะ,215,1494,226,30,041.jpg,26
ค่าซ่อมแซมเครื่องจักรกลและเครื่องทุ่นแรง,215,1536,401,45,041.jpg,27
ค่าซ่อมแซมถนน ตรอก ซอย สะพานและสิงสาธารณประโยชน์,215,1583,576,37,041.jpg,28
ค่าซ่อมแซมไฟฟ้าสาธารณะ,215,1634,259,31,041.jpg,29
,154,1682,118,39,041.jpg,30
"1,265,680",1074,1687,113,29,041.jpg,30
บาท,1252,1691,54,22,041.jpg,30
ค่าวัสดุนํามันเชื่อเพลิงและน่ามันหล่อลืน,215,1721,376,46,041.jpg,31
ค่าวัสดุก่อสร้าง,215,1773,147,40,041.jpg,32
,215,1821,213,39,041.jpg,33
ค่าวัสดุสําหรับหน่วยบริการเร่งด่วนกรุงเทพมหานคร (Best),215,1868,546,39,041.jpg,34
403,776,107,50,26,042.jpg,0
3. งบลงทุน,154,248,121,33,042.jpg,1
"462,000",1091,247,96,30,042.jpg,1
บาท,1252,251,54,22,042.jpg,1
esนและสิงก่อสร้าง¢ daaun ทดาครุภักค่,154,282,310,44,042.jpg,2
"462,000",1091,291,96,30,042.jpg,2
บาท,1252,296,54,22,042.jpg,2
,154,332,156,39,042.jpg,3
"21,000",1104,337,83,29,042.jpg,3
บาท,1252,341,54,22,042.jpg,3
,272,382,95,26,042.jpg,4
ซ่      2       ซ่เครืองตบดิน 1 เครอง,406,372,208,37,042.jpg,4
"21,000",1276,385,80,28,042.jpg,4
บาท,1398,388,51,22,042.jpg,4
3.2 ค่าทีดินและสิงก่อสร้าง,154,420,264,36,042.jpg,5
"441,000",1091,428,96,30,042.jpg,5
บาท,1252,434,54,22,042.jpg,5
053128,272,475,95,26,042.jpg,6
(1) ก่อสร้างและปรับปรุงราวเหล็กกันตกในพื้นที่เขตจอมทอง,413,463,557,46,042.jpg,6
"85,100",1276,481,80,28,042.jpg,6
บาท,1398,484,51,22,042.jpg,6
- ก่อสร้างราวเหล็กกันตกสะพานทางเดินชุมชนวัดโพธิ้แก้ว,443,518,534,45,042.jpg,7
ตามแบบ ขจท.18/64 ยาวประมาณ 31.5 ม.,460,581,412,29,042.jpg,8
- ปรับปรุงราวเหล็กกันตกสะพานข้ามคลองสนามชัย,443,623,481,41,042.jpg,9
ตามแบบ ขจท.18/64 ยาวประมาณ 66 ม.,460,682,393,29,042.jpg,10
,272,732,95,26,042.jpg,11
(2 ปรับปรุงซอยพระรามที่ 2 ซอย 16,405,721,357,45,042.jpg,11
"355,900",1263,734,93,28,042.jpg,11
บาท,1398,737,51,22,042.jpg,11
rs               1        of- ทุบรอตามแนวขุดวางทอระบายนา พืนทีประมาณ 74 ตร.ม.,443,767,566,46,042.jpg,12
- ปรับปรุงท่อระบายน่า ค.ส.ล. ขนาดเส้นผ่าศูนย์กลาง 0.60 ม.,443,814,578,46,042.jpg,13
ตามแบบ Nu-03 ยาวประมาณ 57 ม.,460,869,354,29,042.jpg,14
- ปรับปรุงบ่อพักท่อระบายนํา ค.ส.ล. ขนาดเส้นผ่าศูนย์กลาง 0.60 ม.,443,907,636,46,042.jpg,15
ตามแบบ มน.-03 พร้อมฝารางวี ค.ส.ล. ตามแบบ ท.30/29,460,960,543,32,042.jpg,16
จํานวน 5 บ่อ,459,1008,132,30,042.jpg,17
- สร้างรางวี ค.ส.ล. สําหรับผิวทาง หนา 0.15 ม. ตามแบบ มน.-01,443,1054,608,32,042.jpg,18
ยาวประมาณ 55.50 ม.,461,1104,219,28,042.jpg,19
- ปรับปรุงผิวจราจรตามแนวขุดวางท่อระบายนํา ตามแบบ มท.-01,443,1142,611,46,042.jpg,20
พื้นทิประมาณ 32 ตร.ม.,460,1189,229,38,042.jpg,21
- ปรับปรุงไหล่ทาง ค.ส.ล. หนา 0.10 ม. ตามแบบ ถค.10/29,443,1241,562,40,042.jpg,22
a ซ่พื้นทีประมาณ,460,1282,139,37,042.jpg,23
8 ตร.ม.,603,1294,81,25,042.jpg,23
- ปรับปรุงท่อลอด ค.ส.ล. ขนาดเส้นผ่าศูนย์กลาง 0.30 ม. ตามแบบ,443,1334,619,41,042.jpg,24
มน.-01 ยาวประมาณ 5 ม.,460,1385,251,28,042.jpg,25
- สร้างผิวทางแอสฟัลต์คอนกรีต หนา 0.05 ม. ตามแบบ มท.-04,443,1428,591,33,042.jpg,26
พื้นที่ประมาณ 62.50 ตร.ม.,460,1470,260,37,042.jpg,27
4. งบรายจ่ายอื่น,154,1568,170,36,042.jpg,28
"2,500,000",1072,1579,115,29,042.jpg,28
บาท,1252,1582,54,22,042.jpg,28
07123-1,272,1622,93,26,042.jpg,29
สิงสาธารณประโยชน์ฯ,405,1655,215,37,042.jpg,29
ค่าใช้จ่ายในการซ่อมแซมปบํารุงรักษาถนน ตรอก ซอยและ,405,1617,527,40,042.jpg,29
"2,500,000",1245,1648,111,28,042.jpg,29
บาท,1398,1651,51,22,042.jpg,29
404,776,107,50,25,043.jpg,0
งานระบายนําและแก้ไขปัญหานําท่วม,154,235,363,45,043.jpg,1
"13,764,100",1228,247,127,30,043.jpg,1
um,1396,251,55,22,043.jpg,1
1.งบบุคลากร,156,295,144,33,043.jpg,2
"9,921,400.00",1039,294,148,30,043.jpg,2
บาท,1252,298,54,22,043.jpg,2
1.1 เงินเดือน,164,334,133,31,043.jpg,3
"200,000",1091,339,96,29,043.jpg,3
บาท,1252,343,54,22,043.jpg,3
01101-1,279,384,93,25,043.jpg,4
อัตราเดิม 1 อัตรา,413,379,172,30,043.jpg,4
"188,600",1265,386,91,28,043.jpg,4
บาท,1398,389,51,22,043.jpg,4
01102-1,279,431,93,25,043.jpg,5
เงินเลือนขัน ข้าราชการ,414,419,225,38,043.jpg,5
"11,400",1278,433,78,28,043.jpg,5
บาท,1398,436,51,22,043.jpg,5
1.2 ค่าจ้างประจํา,156,468,200,36,043.jpg,6
"6,316,400",1072,477,115,30,043.jpg,6
บาท,1252,482,54,22,043.jpg,6
01201-1,272,523,93,25,043.jpg,7
อัตราเดิม 31 อัตรา,405,518,185,31,043.jpg,7
"5,680,900",1245,525,111,28,043.jpg,7
บาท,1398,528,51,22,043.jpg,7
01202-1,272,570,93,25,043.jpg,8
เงินเพิ่มค่าจ้างประจํา,406,559,201,37,043.jpg,8
"340,800",1263,572,93,28,043.jpg,8
บาท,1398,575,51,22,043.jpg,8
01206-1,272,617,93,25,043.jpg,9
เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา,406,611,396,40,043.jpg,9
"216,000",1263,619,93,28,043.jpg,9
บาท,1398,622,51,22,043.jpg,9
01206-2,272,664,95,25,043.jpg,10
เงินช่วยเหลือค่าครองชีพ,406,658,234,32,043.jpg,10
"78,700",1276,666,80,28,043.jpg,10
บาท,1398,669,51,22,043.jpg,10
1.3 ค่าจ้างชัวคราว|,156,701,214,36,043.jpg,11
"3,168,000",1072,711,115,29,043.jpg,11
บาท,1252,715,54,22,043.jpg,11
02101-1,272,756,93,25,043.jpg,12
ค่าจ้างชั่วคราว 23 อัตรา,405,745,233,37,043.jpg,12
"2,302,700",1245,758,111,28,043.jpg,12
บาท,1398,761,51,22,043.jpg,12
02102-1,272,803,93,25,043.jpg,13
เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชั่วคราว,406,792,439,45,043.jpg,13
"337,300",1263,805,93,28,043.jpg,13
บาท,1398,808,51,22,043.jpg,13
02103-1,272,850,93,26,043.jpg,14
เงินช่วยเหลือค่าครองชีพของลูกจ้างชัวคราว,406,839,406,45,043.jpg,14
"528,000",1263,852,93,28,043.jpg,14
บาท,1398,855,51,22,043.jpg,14
1.4 ค่าตอบแทน ใช้สอยและวัสดุ,156,887,342,44,043.jpg,15
"237,000",1091,896,96,29,043.jpg,15
บาท,1252,901,54,22,043.jpg,15
032171,272,942,93,26,043.jpg,16
เงินสมทบกองทุนประกันสังคม,406,937,287,39,043.jpg,16
"129,600",1265,944,91,28,043.jpg,16
บาท,1398,947,51,22,043.jpg,16
03611-1,272,989,93,26,043.jpg,17
ค่าเครื่องแต่งกาย,405,978,169,37,043.jpg,17
"67,400",1276,991,80,28,043.jpg,17
บาท,1398,994,51,22,043.jpg,17
03128-1,272,1035,93,26,043.jpg,18
เงินตอบแทนพิเศษของลูกจ้างประจํา,406,1030,343,40,043.jpg,18
"40,000",1276,1038,80,28,043.jpg,18
บาท,1398,1041,51,22,043.jpg,18
2. งบดําเนินงาน,154,1127,166,30,043.jpg,19
"3,842,700",1072,1131,115,30,043.jpg,19
บาท,1252,1135,54,22,043.jpg,19
ค่าตอบแทน ใช้สอยและวัสดุ,154,1172,280,39,043.jpg,20
"3,842,700",1072,1176,115,30,043.jpg,20
บาท,1252,1181,54,22,043.jpg,20
2.1 ค่าตอบแทน,154,1220,166,29,043.jpg,21
"345,900",1091,1222,96,30,043.jpg,21
บาท,1252,1227,54,22,043.jpg,21
ค่าอาหารทําการนอกเวลา,215,1265,246,30,043.jpg,22
2.2 ค่าใช้สอย,154,1309,142,31,043.jpg,23
"2,420,600",1072,1313,115,30,043.jpg,23
บาท,1252,1318,54,22,043.jpg,23
ค่าซ่อมแซมยานพาหนะ,207,1354,226,30,043.jpg,24
ค่าซ่อมแซมเครื่องจักรกลและเครื่องทุ่นแรง,207,1395,401,45,043.jpg,25
ค่าจ้างเหมาล้างทําความสะอาดท่อระบายนํา,207,1441,413,38,043.jpg,26
,154,1495,118,39,043.jpg,27
"1,076,200",1074,1499,113,29,043.jpg,27
บาท,1252,1504,54,22,043.jpg,27
เล A aส่วนใหญ่เป็นค่าวัสดุนํามันเชื้อเพลิงและนํามันหล่อลื่น ค่าวัสดุอุปกรณ์|,207,1534,639,46,043.jpg,28
ทําความสะอาดท่อระบายนํา ค่าวัสดุอุปกรณ์บํารุงรักษาระบบระบายนํา ฯ ฯลฯ,207,1579,729,46,043.jpg,29
405,776,107,49,25,044.jpg,0
งานบริหารทั่วไปฝ่ายพัฒนาชุมชน,154,237,328,44,044.jpg,1
"4,011,450",1239,247,116,30,044.jpg,1
um,1396,251,55,22,044.jpg,1
1.งบบุคลากร,156,295,144,33,044.jpg,2
"3,344,400",1072,294,115,30,044.jpg,2
บาท,1252,298,54,22,044.jpg,2
1.1 เงินเดือน,156,334,133,31,044.jpg,3
"2,742,300",1072,338,115,30,044.jpg,3
บาท,1252,343,54,22,044.jpg,3
01101-1,272,384,93,25,044.jpg,4
อัตราเดิม 7 อัตรา,405,379,173,30,044.jpg,4
"2,567,250",1245,386,111,28,044.jpg,4
บาท,1398,389,51,22,044.jpg,4
01102-1,272,431,93,25,044.jpg,5
a a    &เงนเลอนขน,406,419,121,38,044.jpg,5
"154,050",1265,433,91,28,044.jpg,5
บาท,1398,436,51,22,044.jpg,5
01107-1,272,478,93,25,044.jpg,6
เงินค่าตอบแทนรายเดือนของข้าราชการ,406,472,373,32,044.jpg,6
"21,000",1276,480,80,28,044.jpg,6
บาท,1398,483,51,22,044.jpg,6
1.2 ค่าจ้างประจํา,156,515,200,36,044.jpg,7
"481,400",1091,524,96,30,044.jpg,7
บาท,1252,529,54,22,044.jpg,7
01201-1,272,570,93,25,044.jpg,8
อัตราเดิม 2 อัตรา,405,565,173,30,044.jpg,8
"454,150",1263,572,93,28,044.jpg,8
บาท,1398,575,51,22,044.jpg,8
01202-1,272,617,93,25,044.jpg,9
เงินเพิ่มค่าจ้างประจํา,406,606,201,37,044.jpg,9
"27,250",1276,619,80,28,044.jpg,9
บาท,1398,622,51,22,044.jpg,9
1.3 ค่าจ้างชัวคราว|,156,654,214,36,044.jpg,10
"72,000",1104,664,83,29,044.jpg,10
บาท,1252,668,54,22,044.jpg,10
02101-1,272,709,93,25,044.jpg,11
ค่าจ้างชั่วคราว 1 อัตรา,405,698,221,37,044.jpg,11
"56,400",1276,711,80,28,044.jpg,11
บาท,1398,714,51,22,044.jpg,11
02102-1,272,756,93,25,044.jpg,12
เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชั่วคราว,406,745,439,45,044.jpg,12
"3,600",1288,758,68,28,044.jpg,12
บาท,1398,761,51,22,044.jpg,12
02103-1,272,803,93,26,044.jpg,13
เงินช่วยเหลือค่าครองชีพของลูกจ้างชัวคราว,406,792,406,45,044.jpg,13
"12,000",1278,805,78,28,044.jpg,13
บาท,1398,808,51,22,044.jpg,13
1.4 ค่าตอบแทน ใช้สอยและวัสดุ,156,840,342,44,044.jpg,14
"48,700",1104,849,83,30,044.jpg,14
บาท,1252,854,54,22,044.jpg,14
03217-1,272,895,93,26,044.jpg,15
เงินสมทบกองทุนประกันสังคม,406,890,287,39,044.jpg,15
"43,500",1276,897,80,28,044.jpg,15
บาท,1398,900,51,22,044.jpg,15
03611-1,272,942,93,26,044.jpg,16
ค่าเครื่องแต่งกาย,405,931,169,37,044.jpg,16
"5,200",1288,944,68,28,044.jpg,16
บาท,1398,947,51,22,044.jpg,16
2. งบดําเนินงาน,154,1034,166,30,044.jpg,17
"667,050",1091,1039,96,29,044.jpg,17
บาท,1252,1042,54,22,044.jpg,17
ค่าตอบแทน ใช้สอยและวัสดุ,154,1079,280,39,044.jpg,18
"667,050",1091,1083,96,29,044.jpg,18
บาท,1252,1088,54,22,044.jpg,18
2.1 ค่าตอบแทน,154,1126,166,29,044.jpg,19
"358,000",1091,1129,96,29,044.jpg,19
บาท,1252,1133,54,22,044.jpg,19
ค่าอาหารทําการนอกเวลา,215,1170,246,30,044.jpg,20
2.2 ค่าใช้สอย,154,1215,142,31,044.jpg,21
"76,800",1104,1220,83,29,044.jpg,21
บาท,1252,1224,54,22,044.jpg,21
ค่าซ่อมแซมยานพาหนะ,207,1260,226,30,044.jpg,22
ค่าซ่อมแซมครุภัณฑ์,207,1305,195,41,044.jpg,23
,154,1354,118,39,044.jpg,24
"232,250",1091,1359,96,29,044.jpg,24
บาท,1252,1363,54,22,044.jpg,24
ค่าวัสดุนํามันเชื่อเพลิงและน่ามันหล่อลืน,215,1392,376,46,044.jpg,25
"7,         เด็,     รก     ไวค่าวัสดุอุปกรณ์คอมพิว เตอร์",215,1444,264,41,044.jpg,26
ค่าวัสดุยานพาหนะ,215,1493,182,39,044.jpg,27
ค่าวัสดุสํานักงานประเภทเครื่องเขียน แบบพิมพ์,215,1534,444,45,044.jpg,28
406,776,107,49,25,045.jpg,0
งานพัฒนาซุมชนและบริการสังคม,154,336,328,39,045.jpg,1
"16,026,150",1228,342,127,29,045.jpg,1
บาท,1396,345,55,22,045.jpg,1
1.งบบุคลากร,156,389,144,33,045.jpg,2
"3,339,200",1072,389,115,29,045.jpg,2
บาท,1252,392,54,22,045.jpg,2
1.1 เงินเดือน,164,428,133,31,045.jpg,3
"2,742,300",1072,431,115,30,045.jpg,3
บาท,1252,437,54,22,045.jpg,3
01101-1,279,478,93,25,045.jpg,4
อัตราเดิม 7 อัตรา,413,473,172,30,045.jpg,4
"2,567,250",1245,480,111,28,045.jpg,4
บาท,1398,483,51,22,045.jpg,4
01102-1,279,525,93,25,045.jpg,5
ad    &เงนเลอนขน,414,513,121,38,045.jpg,5
"154,050",1265,527,91,28,045.jpg,5
บาท,1398,530,51,22,045.jpg,5
01107-1,279,571,93,25,045.jpg,6
เงินค่าตอบแทนรายเดือนของข้าราชการ,414,566,373,32,045.jpg,6
"21,000",1276,574,80,28,045.jpg,6
บาท,1398,577,51,22,045.jpg,6
1.2 ค่าจ้างประจํา,156,609,200,36,045.jpg,7
"481,400",1091,617,96,30,045.jpg,7
บาท,1252,623,54,22,045.jpg,7
01201-1,272,664,93,25,045.jpg,8
อัตราเดิม 2 อัตรา,405,659,173,30,045.jpg,8
"454,150",1263,666,93,28,045.jpg,8
บาท,1398,669,51,22,045.jpg,8
01202-1,272,711,93,25,045.jpg,9
เงินเพิ่มค่าจ้างประจํา,406,700,201,37,045.jpg,9
"27,250",1276,713,80,28,045.jpg,9
บาท,1398,716,51,22,045.jpg,9
1.3 ค่าจ้างชัวคราว|,156,748,214,36,045.jpg,10
"72,000",1104,757,83,29,045.jpg,10
บาท,1252,762,54,22,045.jpg,10
02101-1,272,803,93,25,045.jpg,11
ค่าจ้างชั่วคราว 1 อัตรา,405,792,221,37,045.jpg,11
"56,400",1276,805,80,28,045.jpg,11
บาท,1398,808,51,22,045.jpg,11
02102-1,272,850,93,25,045.jpg,12
เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชั่วคราว,406,839,439,45,045.jpg,12
"3,600",1288,852,68,28,045.jpg,12
บาท,1398,855,51,22,045.jpg,12
02103-1,272,896,93,26,045.jpg,13
เงินช่วยเหลือค่าครองชีพของลูกจ้างชัวคราว,406,886,406,45,045.jpg,13
"12,000",1278,899,78,28,045.jpg,13
บาท,1398,902,51,22,045.jpg,13
1.4 ค่าตอบแทน ใช้สอยและวัสดุ,156,934,342,44,045.jpg,14
"43,500",1104,942,83,30,045.jpg,14
บาท,1252,948,54,22,045.jpg,14
03217-1,272,989,93,26,045.jpg,15
เงินสมทบกองทุนประกันสังคม,406,984,287,39,045.jpg,15
"43,500",1276,991,80,28,045.jpg,15
บาท,1398,994,51,22,045.jpg,15
2. งบดําเนินงาน,154,1081,166,30,045.jpg,16
"4,143,350",1072,1085,115,30,045.jpg,16
บาท,1252,1089,54,22,045.jpg,16
ค่าตอบแทน ใช้สอยและวัสดุ,154,1125,280,39,045.jpg,17
"4,143,350",1072,1129,115,30,045.jpg,17
บาท,1252,1134,54,22,045.jpg,17
2.1 ค่าตอบแทน,154,1173,166,29,045.jpg,18
"2,405,200",1072,1175,115,30,045.jpg,18
บาท,1252,1180,54,22,045.jpg,18
ค่าอาหารทําการนอกเวลา,215,1217,246,30,045.jpg,19
ค่าตอบแทนบุคคลภายนอก,215,1264,259,39,045.jpg,20
ค่าตอบแทนอาสาสมัครผู้ดูแลเด็ก,215,1308,312,41,045.jpg,21
2.2 ค่าใช้สอย,154,1357,142,31,045.jpg,22
"890,700",1091,1362,96,29,045.jpg,22
บาท,1252,1366,54,22,045.jpg,22
ค่ารับรอง,215,1403,97,31,045.jpg,23
ค่าจ้างเหมาบริการรายบุคคล  4,215,1448,295,40,045.jpg,24
1      aA ซ่.ปคาพาหนะ เบยเลยง ทพก,215,1497,245,38,045.jpg,25
,154,1551,118,39,045.jpg,26
"847,450",1091,1555,96,30,045.jpg,26
บาท,1252,1560,54,22,045.jpg,26
