,job,L1,L2,L3,amount
238,งาน: ระบายน่าและแก้ไขปัญหาน้ำท่วม,"1. งบบุคลากร 11,181,400 บาท","1.2 ค่าจ้างประจํา 7,957,000 บาท","01205-1 เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา 141,300 บาท","141,300"
239,งาน: ระบายน่าและแก้ไขปัญหาน้ำท่วม,"1. งบบุคลากร 11,181,400 บาท","1.2 ค่าจ้างประจํา 7,957,000 บาท","01206-1 เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา 67,100 บาท","67,100"
240,งาน: ระบายน่าและแก้ไขปัญหาน้ำท่วม,"1. งบบุคลากร 11,181,400 บาท","1.3 ค่าจ้างชัวคราว 1,584,000 บาท","02101-1 ค่าจ้างชัวคราว 6 อัตรา 1,189,700 บาท","1,189,700"
241,งาน: ระบายน่าและแก้ไขปัญหาน้ำท่วม,"1. งบบุคลากร 11,181,400 บาท","1.3 ค่าจ้างชัวคราว 1,584,000 บาท","02102-1 เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชั่วคราว 130,300 บาท","130,300"
242,งาน: ระบายน่าและแก้ไขปัญหาน้ำท่วม,"1. งบบุคลากร 11,181,400 บาท","1.3 ค่าจ้างชัวคราว 1,584,000 บาท","02103-1 เงินช่วยเหลือค่าครองชีพของลูกจ้างชั่วคราว 264,000 บาท","264,000"
243,งาน: ระบายน่าและแก้ไขปัญหาน้ำท่วม,"1. งบบุคลากร 11,181,400 บาท","1.4 ค่าตอบแทน ใช้สอยและวัสดุ 193,600 บาท","03217-1 เงินสมทบกองทุนประกันสังคม 72,000 บาท","72,000"
244,งาน: ระบายน่าและแก้ไขปัญหาน้ำท่วม,"1. งบบุคลากร 11,181,400 บาท","1.4 ค่าตอบแทน ใช้สอยและวัสดุ 193,600 บาท","03611-1 ค่าเครื่องแต่งกาย 61,100 บาท","61,100"
245,งาน: ระบายน่าและแก้ไขปัญหาน้ำท่วม,"1. งบบุคลากร 11,181,400 บาท","1.4 ค่าตอบแทน ใช้สอยและวัสดุ 193,600 บาท","03128-1 เงินตอบแทนพิเศษของลูกจ้างประจํา 60,500 บาท","60,500"
246,งาน: ระบายน่าและแก้ไขปัญหาน้ำท่วม,"2. งบดําเนินงาน 2,115,000 บาท","2.1 ค่าตอบแทน 814,800 บาท",,"814,800"
247,งาน: ระบายน่าและแก้ไขปัญหาน้ำท่วม,"2. งบดําเนินงาน 2,115,000 บาท","2.2 ค่าใช้สอย 694,500 บาท",,"694,500"
248,งาน: ระบายน่าและแก้ไขปัญหาน้ำท่วม,"2. งบดําเนินงาน 2,115,000 บาท","2.3 ค่าวัสดุ 605,700 บาท",,"605,700"
249,งาน: ระบายน่าและแก้ไขปัญหาน้ำท่วม,"3. งบลงทุน 182,000 บาท","05199-3 (1) เครื่องตบดิน 2 เครื่อง 42,000 บาท",,"42,000"
250,งาน: บริหารทัวไปฝ่ายพัฒนาซุมชน,"3. งบลงทุน 182,000 บาท","05199-14 (2) เต็นท์ผ้าใบขนาด 4x8 เมตร (ทรงโค้ง) 5 หลัง 140,000 บาท",,"140,000"
251,งาน: บริหารทัวไปฝ่ายพัฒนาซุมชน,"1. งบบุคลากร 2,404,240 บาท","1.1 เงินเดือน 2,006,000 บาท","01101-1 อัตราเดิม 5 อัตรา 1,858,560 บาท","1,858,560"
252,งาน: บริหารทัวไปฝ่ายพัฒนาซุมชน,"1. งบบุคลากร 2,404,240 บาท","1.1 เงินเดือน 2,006,000 บาท","01102-1 เงินเลื่อนขั้น 111,520 บาท","111,520"
253,งาน: บริหารทัวไปฝ่ายพัฒนาซุมชน,"1. งบบุคลากร 2,404,240 บาท","1.1 เงินเดือน 2,006,000 บาท","01107-1 เงินค่าตอบแทนรายเดือนของข้าราชการ 16,800 บาท","16,800"
254,งาน: บริหารทัวไปฝ่ายพัฒนาซุมชน,"1. งบบุคลากร 2,404,240 บาท","1.1 เงินเดือน 2,006,000 บาท","01108-1 เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ 12,800 บาท","12,800"
255,งาน: บริหารทัวไปฝ่ายพัฒนาซุมชน,"1. งบบุคลากร 2,404,240 บาท","1.1 เงินเดือน 2,006,000 บาท","01109-1 เงินช่วยเหลือค่าครองชีพของข้าราชการ 6,320 บาท","6,320"
256,งาน: บริหารทัวไปฝ่ายพัฒนาซุมชน,"1. งบบุคลากร 2,404,240 บาท","1.2 ค่าจ้างประจํา 269,640 บาท","01201-1 อัตราเดิม 1 อัตรา 265,480 บาท","265,480"
257,งาน: บริหารทัวไปฝ่ายพัฒนาซุมชน,"1. งบบุคลากร 2,404,240 บาท","1.2 ค่าจ้างประจํา 269,640 บาท",01202-1 เงินเพิ่มค่าจ้างประจํา 960 บาท,960
258,งาน: บริหารทัวไปฝ่ายพัฒนาซุมชน,"1. งบบุคลากร 2,404,240 บาท","1.2 ค่าจ้างประจํา 269,640 บาท","01206-1 เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา 3,200 บาท","3,200"
259,งาน: บริหารทัวไปฝ่ายพัฒนาซุมชน,"1. งบบุคลากร 2,404,240 บาท","1.3 ค่าจ้างชัวคราว 115,200 บาท","02101-1 ค่าจ้างชัวคราว 1 อัตรา 86,840 บาท","86,840"
260,งาน: บริหารทัวไปฝ่ายพัฒนาซุมชน,"1. งบบุคลากร 2,404,240 บาท","1.3 ค่าจ้างชัวคราว 115,200 บาท","02102-1 เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชั่วคราว 9,160 บาท","9,160"
261,งาน: บริหารทัวไปฝ่ายพัฒนาซุมชน,"1. งบบุคลากร 2,404,240 บาท","1.3 ค่าจ้างชัวคราว 115,200 บาท","02103-1 เงินช่วยเหลือค่าครองชีพของลูกจ้างชั่วคราว 19,200 บาท","19,200"
262,งาน: บริหารทัวไปฝ่ายพัฒนาซุมชน,"1. งบบุคลากร 2,404,240 บาท","1.4 ค่าตอบแทน ใช้สอยและวัสดุ 13,400 บาท","03217-1 เงินสมทบกองทุนประกันสังคม 11,480 บาท","11,480"
263,งาน: บริหารทัวไปฝ่ายพัฒนาซุมชน,"1. งบบุคลากร 2,404,240 บาท","1.4 ค่าตอบแทน ใช้สอยและวัสดุ 13,400 บาท","03611-1 ค่าเครื่องแต่งกาย 1,920 บาท","1,920"
264,งาน: บริหารทัวไปฝ่ายพัฒนาซุมชน,"2. งบดําเนินงาน 460,480 บาท","2.1 ค่าตอบแทน ใช้สอยและวัสดุ 453,400 บาท","2.1.1 ค่าตอบแทน 286,400 บาท","286,400"
265,งาน: บริหารทัวไปฝ่ายพัฒนาซุมชน,"2. งบดําเนินงาน 460,480 บาท","2.1 ค่าตอบแทน ใช้สอยและวัสดุ 453,400 บาท","2.1.2 ค่าใช้สอย 41,880 บาท","41,880"
266,งาน: บริหารทัวไปฝ่ายพัฒนาซุมชน,"2. งบดําเนินงาน 460,480 บาท","2.1 ค่าตอบแทน ใช้สอยและวัสดุ 453,400 บาท","2.1.3 ค่าวัสดุ 125,120 บาท","125,120"
267,งาน: บริหารทัวไปฝ่ายพัฒนาซุมชน,"2. งบดําเนินงาน 460,480 บาท","2.2 ค่าสาธารณูปโภค 7,080 บาท",,"7,080"
268,งาน: บริหารทัวไปฝ่ายพัฒนาซุมชน,"3. งบลงทุน 47,910 บาท","05105-1 (1) เครื่องคอมพิวเตอร์ สําหรับงานสํานักงาน (จอแสดงภาพขนาด ไม่น้อยกว่า 19 นิ้ว) พร้อมโปรแกรมระบบปฏิบัติการ (OS) แบบ GGWA ที่มีลิขสิทธ์ถูกตองตามกฎหมาย 1 เครี่อง 25,510 บาท",,"25,510"
269,งาน: บริหารทัวไปฝ่ายพัฒนาซุมชน,"3. งบลงทุน 47,910 บาท","05119-3 (2) เครื่องโทรสาร แบบใช้กระดาษธรรมดา ส่งเอกสารได้ครั้งละ ไม่น้อยกว่า 20 แผ่น 1 เครื่อง 13,500 บาท",,"13,500"
270,งาน: พัฒนาชุมชนและบริการสังคม,"3. งบลงทุน 47,910 บาท","05199-4 (3) เครื่องพิมพ์เลเซอร์ หรือ LED ขาวดํา ชนิด Network แบบที่ 1 (28 หน้า/นาที) 1 เครื่อง 8,900 บาท",,"8,900"
271,งาน: พัฒนาชุมชนและบริการสังคม,"1. งบบุคลากร 3,606,360 บาท","1.1 เงินเดือน 3,009,000 บาท","01101-1 อัตราเดิม 8 อัตรา 2,787,840 บาท","2,787,840"
272,งาน: พัฒนาชุมชนและบริการสังคม,"1. งบบุคลากร 3,606,360 บาท","1.1 เงินเดือน 3,009,000 บาท","01102-1 เงินเลื่อนขั้น 167,280 บาท","167,280"
273,งาน: พัฒนาชุมชนและบริการสังคม,"1. งบบุคลากร 3,606,360 บาท","1.1 เงินเดือน 3,009,000 บาท","01107-1 เงินค่าตอบแทนรายเดือนของข้าราชการ 25,200 บาท","25,200"
274,งาน: พัฒนาชุมชนและบริการสังคม,"1. งบบุคลากร 3,606,360 บาท","1.1 เงินเดือน 3,009,000 บาท","01108-1 เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ 19,200 บาท","19,200"
275,งาน: พัฒนาชุมชนและบริการสังคม,"1. งบบุคลากร 3,606,360 บาท","1.1 เงินเดือน 3,009,000 บาท","01109-1 เงินช่วยเหลือค่าครองชีพของข้าราชการ 9,480 บาท","9,480"
276,งาน: พัฒนาชุมชนและบริการสังคม,"1. งบบุคลากร 3,606,360 บาท","1.2 ค่าจ้างประจํา 404,460 บาท","01201-1 อัตราเดิม 1 อัตรา 398,220 บาท","398,220"
277,งาน: พัฒนาชุมชนและบริการสังคม,"1. งบบุคลากร 3,606,360 บาท","1.2 ค่าจ้างประจํา 404,460 บาท","01202-1 เงินเพิ่มค่าจ้างประจํา 1,440 บาท","1,440"
278,งาน: พัฒนาชุมชนและบริการสังคม,"1. งบบุคลากร 3,606,360 บาท","1.2 ค่าจ้างประจํา 404,460 บาท","01206-1 เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา 4,800 บาท","4,800"
279,งาน: พัฒนาชุมชนและบริการสังคม,"1. งบบุคลากร 3,606,360 บาท","1.3 ค่าจ้างชัวคราว 172,800 บาท","02101-1 ค่าจ้างชัวคราว 2 อัตรา 130,260 บาท","130,260"
280,งาน: พัฒนาชุมชนและบริการสังคม,"1. งบบุคลากร 3,606,360 บาท","1.3 ค่าจ้างชัวคราว 172,800 บาท","02102-1 เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชั่วคราว 13,740 บาท","13,740"
281,งาน: พัฒนาชุมชนและบริการสังคม,"1. งบบุคลากร 3,606,360 บาท","1.3 ค่าจ้างชัวคราว 172,800 บาท","02103-1 เงินช่วยเหลือค่าครองชีพของลูกจ้างชั่วคราว 28,800 บาท","28,800"
282,งาน: พัฒนาชุมชนและบริการสังคม,"1. งบบุคลากร 3,606,360 บาท","1.4 ค่าตอบแทน ใช้สอยและวัสดุ 20,100 บาท","03217-1 เงินสมทบกองทุนประกันสังคม 17,220 บาท","17,220"
283,งาน: พัฒนาชุมชนและบริการสังคม,"1. งบบุคลากร 3,606,360 บาท","1.4 ค่าตอบแทน ใช้สอยและวัสดุ 20,100 บาท","03611-1 ค่าเครื่องแต่งกาย 2,880 บาท","2,880"
284,งาน: พัฒนาชุมชนและบริการสังคม,"2. งบดําเนินงาน 1,511,420 บาท","2.1 ค่าตอบแทน ใช้สอยและวัสดุ 1,500,800 บาท","2.1.1 ค่าตอบแทน 830,900 บาท","830,900"
285,งาน: พัฒนาชุมชนและบริการสังคม,"2. งบดําเนินงาน 1,511,420 บาท","2.1 ค่าตอบแทน ใช้สอยและวัสดุ 1,500,800 บาท","2.1.2 ค่าใช้สอย 437,720 บาท","437,720"
286,งาน: พัฒนาชุมชนและบริการสังคม,"2. งบดําเนินงาน 1,511,420 บาท","2.1 ค่าตอบแทน ใช้สอยและวัสดุ 1,500,800 บาท","2.1.3 ค่าวัสดุ 232,180 บาท","232,180"
287,งาน: พัฒนาชุมชนและบริการสังคม,"2. งบดําเนินงาน 1,511,420 บาท","2.2 ค่าสาธารณูปโภค 10,620 บาท",,"10,620"
288,งาน: พัฒนาชุมชนและบริการสังคม,"3. งบรายจ่ายอยิน 3,822,600 บาท","07102-1 (1) ค่าใช้จ่ายในการสนับสนุนการดําเนินงานของ คุณะกรรมการชุมชน 840,000 บาท",,"840,000"
289,งาน: พัฒนาชุมชนและบริการสังคม,"3. งบรายจ่ายอยิน 3,822,600 บาท","07199-1 (2) ค่าใช้จ่ายในการสนับสนุนเจ้าหน้าทีเพื่อปฏิบัติงาน ด้านเด็ก สตรี ผู้สูงอายุ คนพิการ และผู้ด้อยโอกาส 514,600 บาท",,"514,600"
290,งาน: พัฒนาชุมชนและบริการสังคม,"3. งบรายจ่ายอยิน 3,822,600 บาท","07199-2 (3) ค่าใช้จ่ายในการจ้างอาสาสมัครเจ้าหน้าทีปฏิบัติงาน ด้านพัฒนาสังคม 585,200 บาท",,"585,200"
291,งาน: พัฒนาชุมชนและบริการสังคม,"3. งบรายจ่ายอยิน 3,822,600 บาท","07199-3 (4) ค่าใช้จ่ายศูนย์ประสานงานธนาคารสมองของ กรุงเทพมหานคร 10,000 บาท",,"10,000"
292,งาน: พัฒนาชุมชนและบริการสังคม,"3. งบรายจ่ายอยิน 3,822,600 บาท","07199-4 (5) ค่าใช้จ่ายในการจัดกิจกรรมครอบครัวรักการอ่าน 40,000 บาท",,"40,000"
293,งาน: พัฒนาชุมชนและบริการสังคม,"3. งบรายจ่ายอยิน 3,822,600 บาท","07199-5 (6) ค่าใช้จ่ายในการส่งเสริมกิจกรรมสโมสรกีฬาและลานกีฬา 877,900 บาท",,"877,900"
294,งาน: พัฒนาชุมชนและบริการสังคม,"3. งบรายจ่ายอยิน 3,822,600 บาท","07199-6 (7) ค่าใช้จ่ายในการจัดกิจกรรมการออกกําลังกาย 443,500 บาท",,"443,500"
295,งาน: พัฒนาชุมชนและบริการสังคม,"3. งบรายจ่ายอยิน 3,822,600 บาท","07199-7 (8) ค่าใช้จ่ายในการส่งเสริมกิจการสภาเด็กและเยาวชน กรุงเทพมหานคร 180,000 บาท",,"180,000"
296,งาน: พัฒนาชุมชนและบริการสังคม,"3. งบรายจ่ายอยิน 3,822,600 บาท","07199-8 (9) ค่าใช้จ่ายในการดําเนินงานศูนย์บริการและ ถ่ายทอดเทคโนโลยีการเกษตร 115,100 บาท",,"115,100"
297,งาน: บริหารทัวไปฝ่ายสิงแวดล้อมและสุขาภิบาล,"3. งบรายจ่ายอยิน 3,822,600 บาท","07199-10 (10) ค่าใช้จ่ายในการจัดงานวันสําคัญ อนุรักษ์สืบสาน วัฒนธรรมประเพณี 216,300 บาท",,"216,300"
298,งาน: บริหารทัวไปฝ่ายสิงแวดล้อมและสุขาภิบาล,"1. งบบุคลากร 926,080 บาท","1.1 เงินเดือน 708,100 บาท","01101-1 อัตราเดิม 3 อัตรา 658,200 บาท","658,200"
299,งาน: บริหารทัวไปฝ่ายสิงแวดล้อมและสุขาภิบาล,"1. งบบุคลากร 926,080 บาท","1.1 เงินเดือน 708,100 บาท","01102-1 เงินเลื่อนขั้น 39,600 บาท","39,600"
300,งาน: บริหารทัวไปฝ่ายสิงแวดล้อมและสุขาภิบาล,"1. งบบุคลากร 926,080 บาท","1.1 เงินเดือน 708,100 บาท","01107-1 เงินค่าตอบแทนรายเดือนสําหรับข้าราชการ 8,400 บาท","8,400"
301,งาน: บริหารทัวไปฝ่ายสิงแวดล้อมและสุขาภิบาล,"1. งบบุคลากร 926,080 บาท","1.1 เงินเดือน 708,100 บาท","01108-1 เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ 1,900 บาท","1,900"
302,งาน: บริหารทัวไปฝ่ายสิงแวดล้อมและสุขาภิบาล,"1. งบบุคลากร 926,080 บาท","1.2 ค่าจ้างประจํา 216,180 บาท","01201-1 อัตราเดิม 1 อัตรา 197,600 บาท","197,600"
303,งาน: บริหารทัวไปฝ่ายสิงแวดล้อมและสุขาภิบาล,"1. งบบุคลากร 926,080 บาท","1.2 ค่าจ้างประจํา 216,180 บาท","01202-1 เงินเพิ่มค่าจ้างประจํา 11,860 บาท","11,860"
304,งาน: บริหารทัวไปฝ่ายสิงแวดล้อมและสุขาภิบาล,"1. งบบุคลากร 926,080 บาท","1.2 ค่าจ้างประจํา 216,180 บาท","01205-1 เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา 3,360 บาท","3,360"
305,งาน: บริหารทัวไปฝ่ายสิงแวดล้อมและสุขาภิบาล,"1. งบบุคลากร 926,080 บาท","1.2 ค่าจ้างประจํา 216,180 บาท","01206-1 เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา 3,360 บาท","3,360"
306,งาน: บริหารทัวไปฝ่ายสิงแวดล้อมและสุขาภิบาล,"1. งบบุคลากร 926,080 บาท","1.3 ค่าตอบแทน ใช้สอยและวัสดุ 1,800 บาท","03611-1 ค่าเครื่องแต่งกาย 1,800 บาท","1,800"
307,งาน: บริหารทัวไปฝ่ายสิงแวดล้อมและสุขาภิบาล,"2. งบดําเนินงาน 117,030 บาท","2.1 ค่าใช้สอย 23,400 บาท",,"23,400"
308,งาน: สุขาภิบาลอาหารและอนามัยสิงแวดล้อม,"2. งบดําเนินงาน 117,030 บาท","2.2 ค่าวัสดุ 93,630 บาท",,"93,630"
309,งาน: สุขาภิบาลอาหารและอนามัยสิงแวดล้อม,"1. งบบุคลากร 1,850,360 บาท","1.1 เงินเดือน 1,416,200 บาท","01101-1 อัตราเดิม 4 อัตรา 1,316,400 บาท","1,316,400"
310,งาน: สุขาภิบาลอาหารและอนามัยสิงแวดล้อม,"1. งบบุคลากร 1,850,360 บาท","1.1 เงินเดือน 1,416,200 บาท","01102-1 เงินเลื่อนขั้น 79,200 บาท","79,200"
311,งาน: สุขาภิบาลอาหารและอนามัยสิงแวดล้อม,"1. งบบุคลากร 1,850,360 บาท","1.1 เงินเดือน 1,416,200 บาท","01107-1 เงินค่าตอบแทนรายเดือนสําหรับข้าราชการ 16,800 บาท","16,800"
312,งาน: สุขาภิบาลอาหารและอนามัยสิงแวดล้อม,"1. งบบุคลากร 1,850,360 บาท","1.1 เงินเดือน 1,416,200 บาท","01108-1 เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ 3,800 บาท","3,800"
313,งาน: สุขาภิบาลอาหารและอนามัยสิงแวดล้อม,"1. งบบุคลากร 1,850,360 บาท","1.2 ค่าจ้างประจํา 432,360 บาท","01201-1 อัตราเดิม 2 อัตรา 395,200 บาท","395,200"
314,งาน: สุขาภิบาลอาหารและอนามัยสิงแวดล้อม,"1. งบบุคลากร 1,850,360 บาท","1.2 ค่าจ้างประจํา 432,360 บาท","01202-1 เงินเพิ่มค่าจ้างประจํา 23,720 บาท","23,720"
315,งาน: สุขาภิบาลอาหารและอนามัยสิงแวดล้อม,"1. งบบุคลากร 1,850,360 บาท","1.2 ค่าจ้างประจํา 432,360 บาท","01205-1 เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา 6,720 บาท","6,720"
316,งาน: สุขาภิบาลอาหารและอนามัยสิงแวดล้อม,"1. งบบุคลากร 1,850,360 บาท","1.2 ค่าจ้างประจํา 432,360 บาท","01206-1 เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา 6,720 บาท","6,720"
317,งาน: สุขาภิบาลอาหารและอนามัยสิงแวดล้อม,"1. งบบุคลากร 1,850,360 บาท","1.3 ค่าตอบแทน ใช้สอยและวัสดุ 1,800 บาท","03611-1 ค่าเครื่องแต่งกาย 1,800 บาท","1,800"
318,งาน: สุขาภิบาลอาหารและอนามัยสิงแวดล้อม,"2. งบดําเนินงาน 842,330 บาท","2.1 ค่าใช้สอย 709,100 บาท",,"709,100"
319,งาน: ป้องกันและควบคุมโรค,"2. งบดําเนินงาน 842,330 บาท","2.2 ค่าวัสดุ 133,230 บาท",,"133,230"
320,งาน: ป้องกันและควบคุมโรค,"1. งบบุคลากร 1,850,960 บาท","1.1 เงินเดือน 1,416,200 บาท","01101-1 อัตราเดิม 4 อัตรา 1,316,400 บาท","1,316,400"
321,งาน: ป้องกันและควบคุมโรค,"1. งบบุคลากร 1,850,960 บาท","1.1 เงินเดือน 1,416,200 บาท","01102-1 เงินเลื่อนขั้น 79,200 บาท","79,200"
322,งาน: ป้องกันและควบคุมโรค,"1. งบบุคลากร 1,850,960 บาท","1.1 เงินเดือน 1,416,200 บาท","01107-1 เงินค่าตอบแทนรายเดือนสําหรับข้าราชการ 16,800 บาท","16,800"
323,งาน: ป้องกันและควบคุมโรค,"1. งบบุคลากร 1,850,960 บาท","1.1 เงินเดือน 1,416,200 บาท","01108-1 เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ 3,800 บาท","3,800"
324,งาน: ป้องกันและควบคุมโรค,"1. งบบุคลากร 1,850,960 บาท","1.2 ค่าจ้างประจํา 432,360 บาท","01201-1 อัตราเดิม 2 อัตรา 395,200 บาท","395,200"
325,งาน: ป้องกันและควบคุมโรค,"1. งบบุคลากร 1,850,960 บาท","1.2 ค่าจ้างประจํา 432,360 บาท","01202-1 เงินเพิ่มค่าจ้างประจํา 23,720 บาท","23,720"
326,งาน: ป้องกันและควบคุมโรค,"1. งบบุคลากร 1,850,960 บาท","1.2 ค่าจ้างประจํา 432,360 บาท","01205-1 เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา 6,720 บาท","6,720"
327,งาน: ป้องกันและควบคุมโรค,"1. งบบุคลากร 1,850,960 บาท","1.2 ค่าจ้างประจํา 432,360 บาท","01206-1 เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา 6,720 บาท","6,720"
328,งาน: ป้องกันและควบคุมโรค,"1. งบบุคลากร 1,850,960 บาท","1.3 ค่าตอบแทน ใช้สอยและวัสดุ 2,400 บาท","03611-1 ค่าเครื่องแต่งกาย 2,400 บาท","2,400"
329,งาน: ป้องกันและควบคุมโรค,"2. งบดําเนินงาน 196,440 บาท","2.1 ค่าตอบแทน 39,100 บาท",,"39,100"
330,งาน: ป้องกันและควบคุมโรค,"2. งบดําเนินงาน 196,440 บาท","2.2 ค่าใช้สอย 32,500 บาท",,"32,500"
331,งาน: ป้องกันและควบคุมโรค,"2. งบดําเนินงาน 196,440 บาท","2.3 ค่าวัสดุ 124,840 บาท",,"124,840"
332,งาน: บริหารทัวไปฝ่ายการศึกษา,"3. งบลงทุน 255,000 บาท","05199-1 เครื่องพ่นสารเคมี ชนิดหมอกควัน 3 เครื่อง 255,000 บาท",,"255,000"
333,งาน: บริหารทัวไปฝ่ายการศึกษา,"1. งบบุคลากร 10,688,370 บาท","1.1 เงินเดือน 2,164,440 บาท","01101-1 อัตราเดิม 10 อัตรา 2,000,280 บาท","2,000,280"
334,งาน: บริหารทัวไปฝ่ายการศึกษา,"1. งบบุคลากร 10,688,370 บาท","1.1 เงินเดือน 2,164,440 บาท","01102-1 เงินเลื่อนขั้น 120,060 บาท","120,060"
335,งาน: บริหารทัวไปฝ่ายการศึกษา,"1. งบบุคลากร 10,688,370 บาท","1.1 เงินเดือน 2,164,440 บาท","01107-1 เงินค่าตอบแทนรายเดือนของข้าราชการ 25,200 บาท","25,200"
336,งาน: บริหารทัวไปฝ่ายการศึกษา,"1. งบบุคลากร 10,688,370 บาท","1.1 เงินเดือน 2,164,440 บาท","01108-1 เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ 15,780 บาท","15,780"
337,งาน: บริหารทัวไปฝ่ายการศึกษา,"1. งบบุคลากร 10,688,370 บาท","1.1 เงินเดือน 2,164,440 บาท","01109-1 เงินช่วยเหลือค่าครองชีพของข้าราชการ 3,120 บาท","3,120"
338,งาน: บริหารทัวไปฝ่ายการศึกษา,"1. งบบุคลากร 10,688,370 บาท","1.2 ค่าจ้างประจํา 3,260,160 บาท","01201-1 อัตราเดิม 17 อัตรา 2,923,080 บาท","2,923,080"
339,งาน: บริหารทัวไปฝ่ายการศึกษา,"1. งบบุคลากร 10,688,370 บาท","1.2 ค่าจ้างประจํา 3,260,160 บาท","01202-1 เงินเพิ่มค่าจ้างประจํา 175,680 บาท","175,680"
340,งาน: บริหารทัวไปฝ่ายการศึกษา,"1. งบบุคลากร 10,688,370 บาท","1.2 ค่าจ้างประจํา 3,260,160 บาท","01205-1 เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา 112,080 บาท","112,080"
341,งาน: บริหารทัวไปฝ่ายการศึกษา,"1. งบบุคลากร 10,688,370 บาท","1.2 ค่าจ้างประจํา 3,260,160 บาท","01206-1 เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา 49,320 บาท","49,320"
342,งาน: บริหารทัวไปฝ่ายการศึกษา,"1. งบบุคลากร 10,688,370 บาท","1.3 ค่าจ้างชัวคราว 5,011,260 บาท","02101-1 ค่าจ้างชัวคราว 35 อัตรา 3,634,080 บาท","3,634,080"
343,งาน: บริหารทัวไปฝ่ายการศึกษา,"1. งบบุคลากร 10,688,370 บาท","1.3 ค่าจ้างชัวคราว 5,011,260 บาท","02102-1 เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชั่วคราว 541,980 บาท","541,980"
344,งาน: บริหารทัวไปฝ่ายการศึกษา,"1. งบบุคลากร 10,688,370 บาท","1.3 ค่าจ้างชัวคราว 5,011,260 บาท","02103-1 เงินช่วยเหลือค่าครองชีพของลูกจ้างชั่วคราว 835,200 บาท","835,200"
345,งาน: บริหารทัวไปฝ่ายการศึกษา,"1. งบบุคลากร 10,688,370 บาท","1.4 ค่าตอบแทน ใช้สอยและวัสดุ 252,510 บาท","03217-1 เงินสมทบกองทุนประกันสังคม 250,560 บาท","250,560"
346,งาน: บริหารทัวไปฝ่ายการศึกษา,"1. งบบุคลากร 10,688,370 บาท","1.4 ค่าตอบแทน ใช้สอยและวัสดุ 252,510 บาท","03611-1 ค่าเครื่องแต่งกาย 1,950 บาท","1,950"
347,งาน: บริหารทัวไปฝ่ายการศึกษา,"2. งบดําเนินงาน 2,720,830 บาท","2.1 ค่าตอบแทน ใช้สอยและวัสดุ 370,210 บาท","2.1.1 ค่าตอบแทน 97,710 บาท","97,710"
348,งาน: บริหารทัวไปฝ่ายการศึกษา,"2. งบดําเนินงาน 2,720,830 บาท","2.1 ค่าตอบแทน ใช้สอยและวัสดุ 370,210 บาท","2.1.2 ค่าใช้สอย 56,300 บาท","56,300"
349,งาน: บริหารทัวไปฝ่ายการศึกษา,"2. งบดําเนินงาน 2,720,830 บาท","2.1 ค่าตอบแทน ใช้สอยและวัสดุ 370,210 บาท","2.1.3 ค่าวัสดุ 216,200 บาท","216,200"
350,งาน: บริหารทัวไปฝ่ายการศึกษา,"2. งบดําเนินงาน 2,720,830 บาท","2.2 ค่าสาธารณูปโภค 2,350,620 บาท",,"2,350,620"
351,งาน: บริหารทัวไปฝ่ายการศึกษา,"3. งบลงทุน 96,400 บาท","05198-4 (1) เครื่องพิมพ์เลเซอร์ หรือ LED ขาวดํา ชนิด Network แบบที่ 1 (28 หน้า/นาที) 1 เครื่อง 8,900 บาท",,"8,900"
352,งาน: งบประมาณโรงเรียน,"3. งบลงทุน 96,400 บาท","05203-1 (2) เครื่องถ่ายเอกสาร ระบบดิจิตอล (ขาว-ดํา) ความเร็ว 20 แผ่นต่อนาที 1 เครื่อง 87,500 บาท",,"87,500"
353,งาน: งบประมาณโรงเรียน,"1. งบบุคลากร 7,128,830 บาท","1.1 เงินเดือน 1,442,960 บาท","01101-1 อัตราเดิม 7 อัตรา 1,333,520 บาท","1,333,520"
354,งาน: งบประมาณโรงเรียน,"1. งบบุคลากร 7,128,830 บาท","1.1 เงินเดือน 1,442,960 บาท","01102-1 เงินเลือนขั้น 80,040 บาท","80,040"
